"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","16 Apr 2019","-","-","-","15892.11"
"NIFTY500 MOMENTUM 50","15 Apr 2019","-","-","-","15844.22"
"NIFTY500 MOMENTUM 50","12 Apr 2019","-","-","-","15776.55"
"NIFTY500 MOMENTUM 50","11 Apr 2019","-","-","-","15738.36"
"NIFTY500 MOMENTUM 50","10 Apr 2019","-","-","-","15780.36"
"NIFTY500 MOMENTUM 50","09 Apr 2019","-","-","-","15788.95"
"NIFTY500 MOMENTUM 50","08 Apr 2019","-","-","-","15663.04"
"NIFTY500 MOMENTUM 50","05 Apr 2019","-","-","-","15702.85"
"NIFTY500 MOMENTUM 50","04 Apr 2019","-","-","-","15659.59"
"NIFTY500 MOMENTUM 50","03 Apr 2019","-","-","-","15720.74"
"NIFTY500 MOMENTUM 50","02 Apr 2019","-","-","-","15792.53"
"NIFTY500 MOMENTUM 50","01 Apr 2019","-","-","-","15792.73"
"NIFTY500 MOMENTUM 50","29 Mar 2019","-","-","-","15697.72"
"NIFTY500 MOMENTUM 50","28 Mar 2019","-","-","-","15569.35"
"NIFTY500 MOMENTUM 50","27 Mar 2019","-","-","-","15421.18"
"NIFTY500 MOMENTUM 50","26 Mar 2019","-","-","-","15466.95"
"NIFTY500 MOMENTUM 50","25 Mar 2019","-","-","-","15323.96"
"NIFTY500 MOMENTUM 50","22 Mar 2019","-","-","-","15423.42"
"NIFTY500 MOMENTUM 50","20 Mar 2019","-","-","-","15483.85"
"NIFTY500 MOMENTUM 50","19 Mar 2019","-","-","-","15496.23"
"NIFTY500 MOMENTUM 50","18 Mar 2019","-","-","-","15391.36"
"NIFTY500 MOMENTUM 50","15 Mar 2019","-","-","-","15379.72"
"NIFTY500 MOMENTUM 50","14 Mar 2019","-","-","-","15318.24"
"NIFTY500 MOMENTUM 50","13 Mar 2019","-","-","-","15364.99"
"NIFTY500 MOMENTUM 50","12 Mar 2019","-","-","-","15396.11"
"NIFTY500 MOMENTUM 50","11 Mar 2019","-","-","-","15266.63"
"NIFTY500 MOMENTUM 50","08 Mar 2019","-","-","-","15110.28"
"NIFTY500 MOMENTUM 50","07 Mar 2019","-","-","-","15169.85"
"NIFTY500 MOMENTUM 50","06 Mar 2019","-","-","-","15247.53"
"NIFTY500 MOMENTUM 50","05 Mar 2019","-","-","-","15170.78"
"NIFTY500 MOMENTUM 50","01 Mar 2019","-","-","-","15120.11"
"NIFTY500 MOMENTUM 50","28 Feb 2019","-","-","-","15041.27"
"NIFTY500 MOMENTUM 50","27 Feb 2019","-","-","-","15053.58"
"NIFTY500 MOMENTUM 50","26 Feb 2019","-","-","-","15078.26"
"NIFTY500 MOMENTUM 50","25 Feb 2019","-","-","-","15086.54"
"NIFTY500 MOMENTUM 50","22 Feb 2019","-","-","-","14956.72"
"NIFTY500 MOMENTUM 50","21 Feb 2019","-","-","-","14901.09"
"NIFTY500 MOMENTUM 50","20 Feb 2019","-","-","-","14802.20"
"NIFTY500 MOMENTUM 50","19 Feb 2019","-","-","-","14650.19"
"NIFTY500 MOMENTUM 50","18 Feb 2019","-","-","-","14775.09"
"NIFTY500 MOMENTUM 50","15 Feb 2019","-","-","-","14874.94"
"NIFTY500 MOMENTUM 50","14 Feb 2019","-","-","-","15040.30"
"NIFTY500 MOMENTUM 50","13 Feb 2019","-","-","-","15074.13"
"NIFTY500 MOMENTUM 50","12 Feb 2019","-","-","-","15125.40"
"NIFTY500 MOMENTUM 50","11 Feb 2019","-","-","-","15222.37"
"NIFTY500 MOMENTUM 50","08 Feb 2019","-","-","-","15405.97"
"NIFTY500 MOMENTUM 50","07 Feb 2019","-","-","-","15529.73"
"NIFTY500 MOMENTUM 50","06 Feb 2019","-","-","-","15486.38"
"NIFTY500 MOMENTUM 50","05 Feb 2019","-","-","-","15285.26"
"NIFTY500 MOMENTUM 50","04 Feb 2019","-","-","-","15302.61"
"NIFTY500 MOMENTUM 50","01 Feb 2019","-","-","-","15314.05"
"NIFTY500 MOMENTUM 50","31 Jan 2019","-","-","-","15110.36"
"NIFTY500 MOMENTUM 50","30 Jan 2019","-","-","-","14916.21"
"NIFTY500 MOMENTUM 50","29 Jan 2019","-","-","-","14766.53"
"NIFTY500 MOMENTUM 50","28 Jan 2019","-","-","-","14675.89"
"NIFTY500 MOMENTUM 50","25 Jan 2019","-","-","-","14880.63"
"NIFTY500 MOMENTUM 50","24 Jan 2019","-","-","-","14933.38"
"NIFTY500 MOMENTUM 50","23 Jan 2019","-","-","-","14906.09"
"NIFTY500 MOMENTUM 50","22 Jan 2019","-","-","-","14899.14"
"NIFTY500 MOMENTUM 50","21 Jan 2019","-","-","-","14847.66"
"NIFTY500 MOMENTUM 50","18 Jan 2019","-","-","-","14817.96"
