"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","03 Jul 2014","-","-","-","6975.50"
"NIFTY500 MOMENTUM 50","02 Jul 2014","-","-","-","6932.83"
"NIFTY500 MOMENTUM 50","01 Jul 2014","-","-","-","6880.70"
"NIFTY500 MOMENTUM 50","30 Jun 2014","-","-","-","6861.44"
"NIFTY500 MOMENTUM 50","27 Jun 2014","-","-","-","6791.37"
"NIFTY500 MOMENTUM 50","26 Jun 2014","-","-","-","6694.61"
"NIFTY500 MOMENTUM 50","25 Jun 2014","-","-","-","6664.71"
"NIFTY500 MOMENTUM 50","24 Jun 2014","-","-","-","6626.41"
"NIFTY500 MOMENTUM 50","23 Jun 2014","-","-","-","6566.54"
"NIFTY500 MOMENTUM 50","20 Jun 2014","-","-","-","6521.52"
"NIFTY500 MOMENTUM 50","19 Jun 2014","-","-","-","6493.11"
"NIFTY500 MOMENTUM 50","18 Jun 2014","-","-","-","6480.58"
"NIFTY500 MOMENTUM 50","17 Jun 2014","-","-","-","6494.97"
"NIFTY500 MOMENTUM 50","16 Jun 2014","-","-","-","6432.06"
"NIFTY500 MOMENTUM 50","13 Jun 2014","-","-","-","6395.65"
"NIFTY500 MOMENTUM 50","12 Jun 2014","-","-","-","6456.74"
"NIFTY500 MOMENTUM 50","11 Jun 2014","-","-","-","6416.05"
"NIFTY500 MOMENTUM 50","10 Jun 2014","-","-","-","6373.77"
"NIFTY500 MOMENTUM 50","09 Jun 2014","-","-","-","6308.73"
"NIFTY500 MOMENTUM 50","06 Jun 2014","-","-","-","6252.98"
"NIFTY500 MOMENTUM 50","05 Jun 2014","-","-","-","6193.45"
"NIFTY500 MOMENTUM 50","04 Jun 2014","-","-","-","6148.23"
"NIFTY500 MOMENTUM 50","03 Jun 2014","-","-","-","6126.24"
"NIFTY500 MOMENTUM 50","02 Jun 2014","-","-","-","6110.98"
"NIFTY500 MOMENTUM 50","30 May 2014","-","-","-","6071.78"
"NIFTY500 MOMENTUM 50","29 May 2014","-","-","-","5994.22"
"NIFTY500 MOMENTUM 50","28 May 2014","-","-","-","5998.46"
"NIFTY500 MOMENTUM 50","27 May 2014","-","-","-","5937.08"
"NIFTY500 MOMENTUM 50","26 May 2014","-","-","-","5885.38"
"NIFTY500 MOMENTUM 50","23 May 2014","-","-","-","5957.68"
"NIFTY500 MOMENTUM 50","22 May 2014","-","-","-","5932.30"
"NIFTY500 MOMENTUM 50","21 May 2014","-","-","-","5862.90"
"NIFTY500 MOMENTUM 50","20 May 2014","-","-","-","5789.14"
"NIFTY500 MOMENTUM 50","19 May 2014","-","-","-","5703.48"
"NIFTY500 MOMENTUM 50","16 May 2014","-","-","-","5746.51"
"NIFTY500 MOMENTUM 50","15 May 2014","-","-","-","5782.58"
"NIFTY500 MOMENTUM 50","14 May 2014","-","-","-","5801.65"
"NIFTY500 MOMENTUM 50","13 May 2014","-","-","-","5797.96"
"NIFTY500 MOMENTUM 50","12 May 2014","-","-","-","5763.02"
"NIFTY500 MOMENTUM 50","09 May 2014","-","-","-","5723.53"
"NIFTY500 MOMENTUM 50","08 May 2014","-","-","-","5706.03"
"NIFTY500 MOMENTUM 50","07 May 2014","-","-","-","5680.93"
"NIFTY500 MOMENTUM 50","06 May 2014","-","-","-","5695.97"
"NIFTY500 MOMENTUM 50","05 May 2014","-","-","-","5669.81"
"NIFTY500 MOMENTUM 50","02 May 2014","-","-","-","5705.31"
"NIFTY500 MOMENTUM 50","30 Apr 2014","-","-","-","5646.86"
"NIFTY500 MOMENTUM 50","29 Apr 2014","-","-","-","5676.82"
"NIFTY500 MOMENTUM 50","28 Apr 2014","-","-","-","5699.19"
"NIFTY500 MOMENTUM 50","25 Apr 2014","-","-","-","5693.26"
"NIFTY500 MOMENTUM 50","23 Apr 2014","-","-","-","5706.17"
"NIFTY500 MOMENTUM 50","22 Apr 2014","-","-","-","5671.28"
"NIFTY500 MOMENTUM 50","21 Apr 2014","-","-","-","5678.52"
"NIFTY500 MOMENTUM 50","17 Apr 2014","-","-","-","5603.63"
"NIFTY500 MOMENTUM 50","16 Apr 2014","-","-","-","5517.87"
"NIFTY500 MOMENTUM 50","15 Apr 2014","-","-","-","5575.03"
"NIFTY500 MOMENTUM 50","11 Apr 2014","-","-","-","5577.50"
"NIFTY500 MOMENTUM 50","10 Apr 2014","-","-","-","5569.25"
"NIFTY500 MOMENTUM 50","09 Apr 2014","-","-","-","5613.86"
"NIFTY500 MOMENTUM 50","07 Apr 2014","-","-","-","5594.37"
"NIFTY500 MOMENTUM 50","04 Apr 2014","-","-","-","5625.36"
"NIFTY500 MOMENTUM 50","03 Apr 2014","-","-","-","5614.44"
"NIFTY500 MOMENTUM 50","02 Apr 2014","-","-","-","5618.60"
"NIFTY500 MOMENTUM 50","01 Apr 2014","-","-","-","5545.74"
"NIFTY500 MOMENTUM 50","31 Mar 2014","-","-","-","5523.61"
"NIFTY500 MOMENTUM 50","28 Mar 2014","-","-","-","5502.96"
"NIFTY500 MOMENTUM 50","27 Mar 2014","-","-","-","5479.97"
"NIFTY500 MOMENTUM 50","26 Mar 2014","-","-","-","5451.25"
"NIFTY500 MOMENTUM 50","25 Mar 2014","-","-","-","5500.00"
"NIFTY500 MOMENTUM 50","24 Mar 2014","-","-","-","5497.25"
"NIFTY500 MOMENTUM 50","22 Mar 2014","-","-","-","5513.65"
"NIFTY500 MOMENTUM 50","21 Mar 2014","-","-","-","5492.96"
"NIFTY500 MOMENTUM 50","20 Mar 2014","-","-","-","5473.49"
"NIFTY500 MOMENTUM 50","19 Mar 2014","-","-","-","5455.28"
"NIFTY500 MOMENTUM 50","18 Mar 2014","-","-","-","5444.14"
"NIFTY500 MOMENTUM 50","14 Mar 2014","-","-","-","5425.25"
"NIFTY500 MOMENTUM 50","13 Mar 2014","-","-","-","5432.92"
"NIFTY500 MOMENTUM 50","12 Mar 2014","-","-","-","5466.07"
"NIFTY500 MOMENTUM 50","11 Mar 2014","-","-","-","5432.31"
"NIFTY500 MOMENTUM 50","10 Mar 2014","-","-","-","5440.16"
"NIFTY500 MOMENTUM 50","07 Mar 2014","-","-","-","5480.94"
"NIFTY500 MOMENTUM 50","06 Mar 2014","-","-","-","5545.31"
"NIFTY500 MOMENTUM 50","05 Mar 2014","-","-","-","5525.72"
"NIFTY500 MOMENTUM 50","04 Mar 2014","-","-","-","5514.63"
"NIFTY500 MOMENTUM 50","03 Mar 2014","-","-","-","5504.85"
"NIFTY500 MOMENTUM 50","28 Feb 2014","-","-","-","5550.86"
"NIFTY500 MOMENTUM 50","26 Feb 2014","-","-","-","5487.10"
"NIFTY500 MOMENTUM 50","25 Feb 2014","-","-","-","5469.75"
"NIFTY500 MOMENTUM 50","24 Feb 2014","-","-","-","5444.17"
"NIFTY500 MOMENTUM 50","21 Feb 2014","-","-","-","5431.22"
"NIFTY500 MOMENTUM 50","20 Feb 2014","-","-","-","5401.37"
"NIFTY500 MOMENTUM 50","19 Feb 2014","-","-","-","5421.74"
"NIFTY500 MOMENTUM 50","18 Feb 2014","-","-","-","5385.61"
"NIFTY500 MOMENTUM 50","17 Feb 2014","-","-","-","5367.88"
"NIFTY500 MOMENTUM 50","14 Feb 2014","-","-","-","5360.39"
"NIFTY500 MOMENTUM 50","13 Feb 2014","-","-","-","5343.02"
"NIFTY500 MOMENTUM 50","12 Feb 2014","-","-","-","5385.24"
"NIFTY500 MOMENTUM 50","11 Feb 2014","-","-","-","5375.26"
"NIFTY500 MOMENTUM 50","10 Feb 2014","-","-","-","5355.35"
"NIFTY500 MOMENTUM 50","07 Feb 2014","-","-","-","5378.26"
"NIFTY500 MOMENTUM 50","06 Feb 2014","-","-","-","5377.97"
"NIFTY500 MOMENTUM 50","05 Feb 2014","-","-","-","5347.83"
"NIFTY500 MOMENTUM 50","04 Feb 2014","-","-","-","5323.14"
"NIFTY500 MOMENTUM 50","03 Feb 2014","-","-","-","5339.47"
"NIFTY500 MOMENTUM 50","31 Jan 2014","-","-","-","5357.93"
"NIFTY500 MOMENTUM 50","30 Jan 2014","-","-","-","5281.09"
"NIFTY500 MOMENTUM 50","29 Jan 2014","-","-","-","5332.81"
"NIFTY500 MOMENTUM 50","28 Jan 2014","-","-","-","5301.75"
"NIFTY500 MOMENTUM 50","27 Jan 2014","-","-","-","5316.80"
"NIFTY500 MOMENTUM 50","24 Jan 2014","-","-","-","5394.12"
"NIFTY500 MOMENTUM 50","23 Jan 2014","-","-","-","5441.76"
"NIFTY500 MOMENTUM 50","22 Jan 2014","-","-","-","5467.18"
"NIFTY500 MOMENTUM 50","21 Jan 2014","-","-","-","5455.26"
"NIFTY500 MOMENTUM 50","20 Jan 2014","-","-","-","5467.03"
"NIFTY500 MOMENTUM 50","17 Jan 2014","-","-","-","5373.03"
"NIFTY500 MOMENTUM 50","16 Jan 2014","-","-","-","5445.48"
"NIFTY500 MOMENTUM 50","15 Jan 2014","-","-","-","5475.51"
"NIFTY500 MOMENTUM 50","14 Jan 2014","-","-","-","5454.24"
"NIFTY500 MOMENTUM 50","13 Jan 2014","-","-","-","5459.63"
"NIFTY500 MOMENTUM 50","10 Jan 2014","-","-","-","5445.49"
"NIFTY500 MOMENTUM 50","09 Jan 2014","-","-","-","5424.24"
"NIFTY500 MOMENTUM 50","08 Jan 2014","-","-","-","5433.29"
"NIFTY500 MOMENTUM 50","07 Jan 2014","-","-","-","5414.31"
"NIFTY500 MOMENTUM 50","06 Jan 2014","-","-","-","5438.52"
"NIFTY500 MOMENTUM 50","03 Jan 2014","-","-","-","5434.67"
"NIFTY500 MOMENTUM 50","02 Jan 2014","-","-","-","5382.59"
"NIFTY500 MOMENTUM 50","01 Jan 2014","-","-","-","5447.19"
